Ticker,Date,Share Price,Net Asset Value,Premium / Discount
NNY,2010-2-1,9.44,9.74,-3.08%
NNY,2010-2-2,9.47,9.75,-2.87%
NNY,2010-2-3,9.53,9.75,-2.26%
NNY,2010-2-4,9.51,9.78,-2.76%
NNY,2010-2-5,9.55,9.79,-2.45%
NNY,2010-2-8,9.53,9.79,-2.66%
NNY,2010-2-9,9.48,9.78,-3.07%
NNY,2010-2-10,9.47,9.74,-2.77%
NNY,2010-2-11,9.46,9.75,-2.97%
NNY,2010-2-12,9.48,9.75,-2.77%
NNY,2010-2-16,9.49,9.76,-2.77%
NNY,2010-2-17,9.46,9.76,-3.07%
NNY,2010-2-18,9.47,9.75,-2.87%
NNY,2010-2-19,9.44,9.76,-3.28%
NNY,2010-2-22,9.61,9.76,-1.54%
NNY,2010-2-23,9.56,9.77,-2.15%
NNY,2010-2-24,9.61,9.77,-1.64%
NNY,2010-2-25,9.55,9.78,-2.35%
NNY,2010-2-26,9.55,9.79,-2.45%
NNY,2010-3-1,9.6,9.79,-1.94%
NNY,2010-3-2,9.65,9.79,-1.43%
NNY,2010-3-3,9.63,9.79,-1.63%
NNY,2010-3-4,9.65,9.8,-1.53%
NNY,2010-3-5,9.66,9.81,-1.53%
NNY,2010-3-8,9.68,9.81,-1.33%
NNY,2010-3-9,9.63,9.81,-1.83%
NNY,2010-3-10,9.6,9.81,-2.14%
NNY,2010-3-11,9.72,9.78,-0.61%
NNY,2010-3-12,9.67,9.79,-1.23%
NNY,2010-3-15,9.69,9.79,-1.02%
NNY,2010-3-16,9.73,9.79,-0.61%
NNY,2010-3-17,9.71,9.79,-0.82%
NNY,2010-3-18,9.67,9.8,-1.33%
NNY,2010-3-19,9.67,9.8,-1.33%
NNY,2010-3-22,9.65,9.8,-1.53%
NNY,2010-3-23,9.7,9.79,-0.92%
NNY,2010-3-24,9.77,9.78,-0.1%
NNY,2010-3-25,9.7,9.76,-0.61%
NNY,2010-3-26,9.76,9.76,0%
NNY,2010-3-29,9.84,9.75,0.92%
NNY,2010-3-30,9.86,9.75,1.13%
NNY,2010-3-31,9.69,9.75,-0.62%
NNY,2010-4-1,9.71,9.75,-0.41%
NNY,2010-4-5,9.68,9.75,-0.72%
NNY,2010-4-6,9.65,9.75,-1.03%
NNY,2010-4-7,9.58,9.74,-1.64%
NNY,2010-4-8,9.63,9.75,-1.23%
NNY,2010-4-9,9.64,9.76,-1.23%
NNY,2010-4-12,9.67,9.76,-0.92%
NNY,2010-4-13,9.69,9.73,-0.41%
NNY,2010-4-14,9.75,9.75,0%
NNY,2010-4-15,9.75,9.75,0%
NNY,2010-4-16,9.75,9.76,-0.1%
NNY,2010-4-19,9.75,9.76,-0.1%
NNY,2010-4-20,9.75,9.77,-0.2%
NNY,2010-4-21,9.82,9.78,0.41%
NNY,2010-4-22,9.7,9.79,-0.92%
NNY,2010-4-23,9.65,9.79,-1.43%
NNY,2010-4-26,9.85,9.79,0.61%
NNY,2010-4-27,9.75,9.81,-0.61%
NNY,2010-4-28,9.8,9.81,-0.1%
NNY,2010-4-29,9.85,9.81,0.41%
NNY,2010-4-30,9.85,9.82,0.31%
NNY,2010-5-3,9.89,9.82,0.71%
NNY,2010-5-4,9.84,9.83,0.1%
NNY,2010-5-5,9.84,9.84,0%
NNY,2010-5-6,9.68,9.85,-1.73%
NNY,2010-5-7,9.63,9.85,-2.23%
NNY,2010-5-10,9.63,9.84,-2.13%
NNY,2010-5-11,9.66,9.85,-1.93%
NNY,2010-5-12,9.69,9.81,-1.22%
NNY,2010-5-13,9.85,9.81,0.41%
NNY,2010-5-14,9.9,9.82,0.81%
NNY,2010-5-17,9.81,9.82,-0.1%
NNY,2010-5-18,9.87,9.83,0.41%
NNY,2010-5-19,9.81,9.83,-0.2%
NNY,2010-5-20,9.75,9.85,-1.02%
NNY,2010-5-21,9.79,9.85,-0.61%
NNY,2010-5-24,9.76,9.86,-1.01%
NNY,2010-5-25,9.81,9.87,-0.61%
NNY,2010-5-26,9.84,9.87,-0.3%
NNY,2010-5-27,9.81,9.86,-0.51%
NNY,2010-5-28,9.8,9.86,-0.61%
NNY,2010-6-1,9.75,9.86,-1.12%
NNY,2010-6-2,9.76,9.86,-1.01%
NNY,2010-6-3,9.72,9.85,-1.32%
NNY,2010-6-4,9.74,9.85,-1.12%
NNY,2010-6-7,9.71,9.85,-1.42%
NNY,2010-6-8,9.7,9.85,-1.52%
NNY,2010-6-9,9.74,9.85,-1.12%
NNY,2010-6-10,9.74,9.83,-0.92%
NNY,2010-6-11,9.68,9.8,-1.22%
NNY,2010-6-14,9.71,9.78,-0.72%
NNY,2010-6-15,9.71,9.78,-0.72%
NNY,2010-6-16,9.73,9.78,-0.51%
NNY,2010-6-17,9.81,9.78,0.31%
NNY,2010-6-18,9.8,9.79,0.1%
NNY,2010-6-21,9.75,9.79,-0.41%
NNY,2010-6-22,9.78,9.79,-0.1%
NNY,2010-6-23,9.75,9.8,-0.51%
NNY,2010-6-24,9.82,9.8,0.2%
NNY,2010-6-25,9.82,9.81,0.1%
NNY,2010-6-28,9.86,9.81,0.51%
NNY,2010-6-29,9.8,9.82,-0.2%
NNY,2010-6-30,9.73,9.82,-0.92%
NNY,2010-7-1,9.73,9.83,-1.02%
NNY,2010-7-2,9.79,9.84,-0.51%
NNY,2010-7-6,9.81,9.84,-0.3%
NNY,2010-7-7,9.85,9.86,-0.1%
NNY,2010-7-8,9.9,9.86,0.41%
NNY,2010-7-9,9.91,9.86,0.51%
NNY,2010-7-12,9.91,9.87,0.41%
NNY,2010-7-13,9.86,9.84,0.2%
NNY,2010-7-14,9.87,9.84,0.3%
NNY,2010-7-15,9.91,9.85,0.61%
NNY,2010-7-16,9.89,9.86,0.3%
NNY,2010-7-19,9.97,9.86,1.12%
NNY,2010-7-20,10.14,9.87,2.74%
NNY,2010-7-21,9.96,9.88,0.81%
NNY,2010-7-22,9.95,9.89,0.61%
NNY,2010-7-23,9.99,9.89,1.01%
NNY,2010-7-26,9.93,9.89,0.4%
NNY,2010-7-27,9.85,9.89,-0.4%
NNY,2010-7-28,9.9,9.9,0%
NNY,2010-7-29,9.92,9.9,0.2%
NNY,2010-7-30,9.93,9.9,0.3%
NNY,2010-8-2,10.05,9.9,1.52%
NNY,2010-8-3,10.03,9.91,1.21%
NNY,2010-8-4,9.94,9.92,0.2%
NNY,2010-8-5,9.85,9.93,-0.81%
NNY,2010-8-6,9.95,9.94,0.1%
NNY,2010-8-9,9.95,9.94,0.1%
NNY,2010-8-10,10,9.95,0.5%
NNY,2010-8-11,10.03,9.94,0.91%
NNY,2010-8-12,9.87,9.95,-0.8%
NNY,2010-8-13,10.02,9.96,0.6%
NNY,2010-8-16,10.05,9.97,0.8%
NNY,2010-8-17,10.12,9.98,1.4%
NNY,2010-8-18,10.04,10,0.4%
NNY,2010-8-19,9.86,10,-1.4%
NNY,2010-8-20,9.95,10.02,-0.7%
NNY,2010-8-23,9.93,10.02,-0.9%
NNY,2010-8-24,10.01,10.05,-0.4%
NNY,2010-8-25,9.91,10.07,-1.59%
NNY,2010-8-26,9.87,10.07,-1.99%
NNY,2010-8-27,9.97,10.06,-0.89%
NNY,2010-8-30,9.97,10.06,-0.89%
NNY,2010-8-31,10.03,10.07,-0.4%
NNY,2010-9-1,10.02,10.05,-0.3%
NNY,2010-9-2,10.09,10.05,0.4%
NNY,2010-9-3,10.03,10.04,-0.1%
NNY,2010-9-7,9.99,10.04,-0.5%
NNY,2010-9-8,9.96,10.04,-0.8%
NNY,2010-9-9,10,10.02,-0.2%
NNY,2010-9-10,10.04,10.02,0.2%
NNY,2010-9-13,9.95,9.98,-0.3%
NNY,2010-9-14,9.89,9.99,-1%
NNY,2010-9-15,9.8,9.99,-1.9%
NNY,2010-9-16,9.84,9.99,-1.5%
NNY,2010-9-17,9.89,9.99,-1%
NNY,2010-9-20,9.9,9.99,-0.9%
NNY,2010-9-21,9.86,10,-1.4%
NNY,2010-9-22,9.92,10.01,-0.9%
NNY,2010-9-23,9.85,10.02,-1.7%
NNY,2010-9-24,9.92,10.03,-1.1%
NNY,2010-9-27,9.9,10.03,-1.3%
NNY,2010-9-28,9.96,10.03,-0.7%
NNY,2010-9-29,9.91,10.03,-1.2%
NNY,2010-9-30,9.88,10.02,-1.4%
NNY,2010-10-1,9.95,10.02,-0.7%
NNY,2010-10-4,9.96,10.01,-0.5%
NNY,2010-10-5,9.95,10,-0.5%
NNY,2010-10-6,10.01,10.01,0%
NNY,2010-10-7,9.95,10.02,-0.7%
NNY,2010-10-8,9.94,10.03,-0.9%
NNY,2010-10-11,9.97,10.03,-0.6%
NNY,2010-10-12,9.95,10.03,-0.8%
NNY,2010-10-13,9.9,9.99,-0.9%
NNY,2010-10-14,9.84,9.99,-1.5%
NNY,2010-10-15,9.82,9.98,-1.6%
NNY,2010-10-18,9.84,9.98,-1.4%
NNY,2010-10-19,9.9,9.98,-0.8%
NNY,2010-10-20,9.92,9.99,-0.7%
NNY,2010-10-21,9.94,9.99,-0.5%
NNY,2010-10-22,9.91,9.99,-0.8%
NNY,2010-10-25,9.9,10,-1%
NNY,2010-10-26,9.81,9.98,-1.7%
NNY,2010-10-27,9.95,9.96,-0.1%
NNY,2010-10-28,9.85,9.96,-1.1%
NNY,2010-10-29,9.88,9.96,-0.8%
NNY,2010-11-1,9.8,9.96,-1.61%
NNY,2010-11-2,9.9,9.96,-0.6%
NNY,2010-11-3,9.84,9.96,-1.2%
NNY,2010-11-4,9.9,9.97,-0.7%
NNY,2010-11-5,9.9,9.96,-0.6%
NNY,2010-11-8,9.83,9.95,-1.21%
NNY,2010-11-9,9.85,9.92,-0.71%
NNY,2010-11-10,9.65,9.86,-2.13%
NNY,2010-11-11,9.57,9.86,-2.94%
NNY,2010-11-12,9.59,9.84,-2.54%
NNY,2010-11-15,9.49,9.79,-3.06%
NNY,2010-11-16,9.44,9.7,-2.68%
NNY,2010-11-17,9.4,9.62,-2.29%
NNY,2010-11-18,9.37,9.64,-2.8%
NNY,2010-11-19,9.38,9.68,-3.1%
NNY,2010-11-22,9.41,9.7,-2.99%
NNY,2010-11-23,9.55,9.72,-1.75%
NNY,2010-11-24,9.46,9.72,-2.67%
NNY,2010-11-26,9.49,9.72,-2.37%
NNY,2010-11-29,9.54,9.72,-1.85%
NNY,2010-11-30,9.51,9.74,-2.36%
NNY,2010-12-1,9.49,9.73,-2.47%
NNY,2010-12-2,9.38,9.72,-3.5%
NNY,2010-12-3,9.37,9.72,-3.6%
NNY,2010-12-6,9.47,9.73,-2.67%
NNY,2010-12-7,9.29,9.69,-4.13%
NNY,2010-12-8,9.26,9.62,-3.74%
NNY,2010-12-9,9.2,9.63,-4.47%
NNY,2010-12-10,9.15,9.61,-4.79%
NNY,2010-12-13,9,9.53,-5.56%
NNY,2010-12-14,8.95,9.44,-5.19%
NNY,2010-12-15,9,9.44,-4.66%
NNY,2010-12-16,9.1,9.46,-3.81%
NNY,2010-12-17,9.2,9.51,-3.26%
NNY,2010-12-20,8.91,9.52,-6.41%
NNY,2010-12-21,8.9,9.53,-6.61%
NNY,2010-12-22,8.88,9.53,-6.82%
NNY,2010-12-23,8.9,9.54,-6.71%
NNY,2010-12-27,8.92,9.54,-6.5%
NNY,2010-12-28,8.92,9.53,-6.4%
NNY,2010-12-29,8.9,9.53,-6.61%
NNY,2010-12-30,8.92,9.53,-6.4%
NNY,2010-12-31,9.08,9.53,-4.72%
NNY,2011-1-3,9.02,9.54,-5.45%
NNY,2011-1-4,9.07,9.55,-5.03%
NNY,2011-1-5,9.05,9.53,-5.04%
NNY,2011-1-6,8.97,9.51,-5.68%
NNY,2011-1-7,9.07,9.52,-4.73%
NNY,2011-1-10,8.93,9.51,-6.1%
NNY,2011-1-11,8.94,9.49,-5.8%
NNY,2011-1-12,8.83,9.41,-6.16%
NNY,2011-1-13,8.76,9.36,-6.41%
NNY,2011-1-14,8.81,9.31,-5.37%
NNY,2011-1-18,8.74,9.3,-6.02%
NNY,2011-1-19,8.8,9.32,-5.58%
NNY,2011-1-20,8.9,9.33,-4.61%
NNY,2011-1-21,8.95,9.35,-4.28%
NNY,2011-1-24,8.91,9.37,-4.91%
NNY,2011-1-25,8.96,9.4,-4.68%
NNY,2011-1-26,9.08,9.41,-3.51%
NNY,2011-1-27,9.06,9.42,-3.82%
NNY,2011-1-28,9.04,9.43,-4.14%
NNY,2011-1-31,8.99,9.43,-4.67%
NNY,2011-2-1,9.05,9.42,-3.93%
NNY,2011-2-2,9.07,9.42,-3.72%
NNY,2011-2-3,9.11,9.41,-3.19%
NNY,2011-2-4,9.03,9.4,-3.94%
NNY,2011-2-7,9,9.39,-4.15%
NNY,2011-2-8,8.97,9.38,-4.37%
NNY,2011-2-9,9.05,9.39,-3.62%
NNY,2011-2-10,9.08,9.39,-3.3%
NNY,2011-2-11,9,9.38,-4.05%
NNY,2011-2-14,9.02,9.38,-3.84%
NNY,2011-2-15,9.02,9.41,-4.14%
NNY,2011-2-16,8.98,9.43,-4.77%
NNY,2011-2-17,9.01,9.45,-4.66%
NNY,2011-2-18,9,9.47,-4.96%
NNY,2011-2-22,8.91,9.49,-6.11%
NNY,2011-2-23,9.04,9.5,-4.84%
NNY,2011-2-24,9.05,9.51,-4.84%
NNY,2011-2-25,9.05,9.53,-5.04%
NNY,2011-2-28,9.08,9.53,-4.72%
NNY,2011-3-1,9.11,9.53,-4.41%
NNY,2011-3-2,9.1,9.54,-4.61%
NNY,2011-3-3,9.05,9.53,-5.04%
NNY,2011-3-4,9.04,9.53,-5.14%
NNY,2011-3-7,9.1,9.54,-4.61%
NNY,2011-3-8,9.1,9.53,-4.51%
NNY,2011-3-9,9.11,9.53,-4.41%
NNY,2011-3-10,9.01,9.53,-5.46%
NNY,2011-3-11,9.04,9.5,-4.84%
NNY,2011-3-14,9,9.51,-5.36%
NNY,2011-3-15,8.96,9.54,-6.08%
NNY,2011-3-16,9.03,9.55,-5.45%
NNY,2011-3-17,8.93,9.55,-6.49%
NNY,2011-3-18,8.99,9.55,-5.86%
NNY,2011-3-21,9.01,9.53,-5.46%
NNY,2011-3-22,8.98,9.53,-5.8%
NNY,2011-3-23,9.04,9.53,-5.14%
NNY,2011-3-24,9.08,9.51,-4.52%
NNY,2011-3-25,8.98,9.51,-5.57%
NNY,2011-3-28,9.02,9.51,-5.15%
NNY,2011-3-29,9.06,9.5,-4.63%
NNY,2011-3-30,9.03,9.48,-4.75%
NNY,2011-3-31,9.08,9.47,-4.12%
NNY,2011-4-1,9.07,9.47,-4.22%
NNY,2011-4-4,9.05,9.48,-4.53%
NNY,2011-4-5,8.97,9.48,-5.38%
NNY,2011-4-6,9.09,9.47,-4.01%
NNY,2011-4-7,9.06,9.48,-4.43%
NNY,2011-4-8,9.08,9.47,-4.12%
NNY,2011-4-11,9.13,9.47,-3.59%
NNY,2011-4-12,9.13,9.48,-3.69%
NNY,2011-4-13,9.08,9.45,-3.92%
NNY,2011-4-14,9.13,9.47,-3.59%
NNY,2011-4-15,9.11,9.48,-3.88%
NNY,2011-4-18,9.08,9.49,-4.32%
NNY,2011-4-19,9.07,9.49,-4.44%
NNY,2011-4-20,9.01,9.51,-5.26%
NNY,2011-4-21,9.03,9.52,-5.16%
NNY,2011-4-25,9.05,9.53,-5.04%
NNY,2011-4-26,9.11,9.55,-4.61%
NNY,2011-4-27,9.11,9.56,-4.71%
NNY,2011-4-28,9.13,9.58,-4.7%
NNY,2011-4-29,9.13,9.59,-4.8%
NNY,2011-5-2,9.13,9.59,-4.8%
NNY,2011-5-3,9.14,9.6,-4.79%
NNY,2011-5-4,9.13,9.62,-5.09%
NNY,2011-5-5,9.19,9.65,-4.77%
NNY,2011-5-6,9.13,9.65,-5.39%
NNY,2011-5-9,9.2,9.66,-4.76%
NNY,2011-5-10,9.21,9.66,-4.66%
NNY,2011-5-11,9.25,9.64,-4.05%
NNY,2011-5-12,9.21,9.66,-4.66%
NNY,2011-5-13,9.25,9.67,-4.34%
NNY,2011-5-16,9.22,9.67,-4.67%
NNY,2011-5-17,9.16,9.69,-5.47%
NNY,2011-5-18,9.18,9.7,-5.4%
NNY,2011-5-19,9.2,9.7,-5.15%
NNY,2011-5-20,9.19,9.7,-5.26%
NNY,2011-5-23,9.17,9.7,-5.46%
NNY,2011-5-24,9.2,9.7,-5.12%
NNY,2011-5-25,9.22,9.7,-4.95%
NNY,2011-5-26,9.3,9.7,-4.12%
NNY,2011-5-27,9.31,9.7,-4.02%
NNY,2011-5-31,9.35,9.71,-3.71%
NNY,2011-6-1,9.35,9.72,-3.81%
NNY,2011-6-2,9.27,9.72,-4.63%
NNY,2011-6-3,9.23,9.73,-5.14%
NNY,2011-6-6,9.21,9.74,-5.44%
NNY,2011-6-7,9.19,9.73,-5.55%
NNY,2011-6-8,9.28,9.74,-4.72%
NNY,2011-6-9,9.27,9.74,-4.83%
NNY,2011-6-10,9.2,9.74,-5.54%
NNY,2011-6-13,9.22,9.71,-5.05%
NNY,2011-6-14,9.21,9.7,-5.05%
NNY,2011-6-15,9.23,9.71,-4.94%
NNY,2011-6-16,9.24,9.72,-4.9%
NNY,2011-6-17,9.23,9.72,-5.04%
NNY,2011-6-20,9.18,9.72,-5.56%
NNY,2011-6-21,9.19,9.72,-5.45%
NNY,2011-6-22,9.25,9.73,-4.93%
NNY,2011-6-23,9.24,9.74,-5.13%
NNY,2011-6-24,9.16,9.75,-6.05%
NNY,2011-6-27,9.17,9.75,-5.95%
NNY,2011-6-28,9.24,9.74,-5.13%
NNY,2011-6-29,9.22,9.73,-5.24%
NNY,2011-6-30,9.25,9.72,-4.84%
NNY,2011-7-1,9.28,9.72,-4.53%
NNY,2011-7-5,9.34,9.72,-3.91%
NNY,2011-7-6,9.35,9.73,-3.91%
NNY,2011-7-7,9.36,9.72,-3.7%
NNY,2011-7-8,9.37,9.74,-3.8%
NNY,2011-7-11,9.4,9.75,-3.59%
NNY,2011-7-12,9.43,9.78,-3.58%
NNY,2011-7-13,9.45,9.74,-2.98%
NNY,2011-7-14,9.35,9.75,-4.1%
NNY,2011-7-15,9.33,9.75,-4.31%
NNY,2011-7-18,9.27,9.75,-4.92%
NNY,2011-7-19,9.27,9.76,-5.02%
NNY,2011-7-20,9.28,9.76,-4.96%
NNY,2011-7-21,9.3,9.76,-4.71%
NNY,2011-7-22,9.31,9.76,-4.61%
NNY,2011-7-25,9.28,9.76,-4.92%
NNY,2011-7-26,9.24,9.76,-5.33%
NNY,2011-7-27,9.2,9.76,-5.74%
NNY,2011-7-28,9.18,9.76,-5.94%
NNY,2011-7-29,9.15,9.77,-6.35%
NNY,2011-8-1,9.31,9.79,-4.9%
NNY,2011-8-2,9.36,9.82,-4.68%
NNY,2011-8-3,9.33,9.86,-5.38%
NNY,2011-8-4,9.32,9.9,-5.86%
NNY,2011-8-5,9.34,9.9,-5.66%
NNY,2011-8-8,9.15,9.89,-7.48%
NNY,2011-8-9,9.26,9.89,-6.37%
NNY,2011-8-10,9.29,9.89,-6.07%
NNY,2011-8-11,9.15,9.83,-6.92%
NNY,2011-8-12,9.31,9.84,-5.39%
NNY,2011-8-15,9.39,9.83,-4.48%
NNY,2011-8-16,9.47,9.84,-3.76%
NNY,2011-8-17,9.54,9.84,-3.04%
NNY,2011-8-18,9.53,9.86,-3.35%
NNY,2011-8-19,9.6,9.87,-2.74%
NNY,2011-8-22,9.62,9.87,-2.49%
NNY,2011-8-23,9.51,9.86,-3.55%
NNY,2011-8-24,9.4,9.84,-4.47%
NNY,2011-8-25,9.42,9.84,-4.27%
NNY,2011-8-26,9.44,9.84,-4.11%
NNY,2011-8-29,9.49,9.84,-3.56%
NNY,2011-8-30,9.57,9.84,-2.74%
NNY,2011-8-31,9.58,9.84,-2.64%
NNY,2011-9-1,9.5,9.85,-3.55%
NNY,2011-9-2,9.6,9.87,-2.74%
NNY,2011-9-6,9.53,9.89,-3.64%
NNY,2011-9-7,9.49,9.89,-4.04%
NNY,2011-9-8,9.51,9.9,-3.94%
NNY,2011-9-9,9.53,9.91,-3.83%
NNY,2011-9-12,9.62,9.92,-3.02%
NNY,2011-9-13,9.58,9.88,-3.04%
NNY,2011-9-14,9.64,9.87,-2.33%
NNY,2011-9-15,9.51,9.87,-3.65%
NNY,2011-9-16,9.5,9.87,-3.75%
NNY,2011-9-19,9.48,9.88,-4.05%
NNY,2011-9-20,9.48,9.88,-4.05%
NNY,2011-9-21,9.56,9.9,-3.43%
NNY,2011-9-22,9.48,9.96,-4.82%
NNY,2011-9-23,9.53,9.97,-4.41%
NNY,2011-9-26,9.47,9.96,-4.92%
NNY,2011-9-27,9.5,9.94,-4.43%
NNY,2011-9-28,9.49,9.93,-4.43%
NNY,2011-9-29,9.46,9.92,-4.64%
NNY,2011-9-30,9.47,9.93,-4.63%
NNY,2011-10-3,9.42,9.93,-5.14%
NNY,2011-10-4,9.36,9.92,-5.65%
NNY,2011-10-5,9.35,9.88,-5.36%
NNY,2011-10-6,9.45,9.85,-4.06%
NNY,2011-10-7,9.47,9.84,-3.76%
NNY,2011-10-10,9.39,9.84,-4.57%
NNY,2011-10-11,9.44,9.84,-4.07%
NNY,2011-10-12,9.47,9.8,-3.37%
NNY,2011-10-13,9.49,9.81,-3.26%
NNY,2011-10-14,9.47,9.81,-3.43%
NNY,2011-10-17,9.5,9.83,-3.36%
NNY,2011-10-18,9.5,9.84,-3.46%
NNY,2011-10-19,9.46,9.85,-3.96%
NNY,2011-10-20,9.59,9.85,-2.64%
NNY,2011-10-21,9.57,9.86,-2.94%
NNY,2011-10-24,9.54,9.85,-3.15%
NNY,2011-10-25,9.47,9.86,-3.96%
NNY,2011-10-26,9.52,9.87,-3.55%
NNY,2011-10-27,9.51,9.85,-3.45%
NNY,2011-10-28,9.62,9.85,-2.34%
NNY,2011-10-31,9.7,9.87,-1.72%
NNY,2011-11-1,9.7,9.91,-2.12%
NNY,2011-11-2,9.64,9.9,-2.63%
NNY,2011-11-3,9.62,9.89,-2.73%
NNY,2011-11-4,9.57,9.9,-3.33%
NNY,2011-11-7,9.68,9.9,-2.22%
NNY,2011-11-8,9.68,9.9,-2.22%
NNY,2011-11-9,9.65,9.91,-2.62%
NNY,2011-11-10,9.57,9.87,-3.04%
NNY,2011-11-11,9.67,9.87,-2.03%
NNY,2011-11-14,9.72,9.86,-1.42%
NNY,2011-11-15,9.69,9.85,-1.62%
NNY,2011-11-16,9.62,9.86,-2.43%
NNY,2011-11-17,9.64,9.87,-2.33%
NNY,2011-11-18,9.54,9.88,-3.44%
NNY,2011-11-21,9.54,9.88,-3.44%
NNY,2011-11-22,9.64,9.89,-2.53%
NNY,2011-11-23,9.71,9.89,-1.82%
NNY,2011-11-25,9.69,9.89,-2.02%
NNY,2011-11-28,9.63,9.88,-2.53%
NNY,2011-11-29,9.64,9.88,-2.43%
NNY,2011-11-30,9.66,9.87,-2.13%
NNY,2011-12-1,9.79,9.87,-0.81%
NNY,2011-12-2,9.82,9.89,-0.71%
NNY,2011-12-5,9.7,9.89,-1.92%
NNY,2011-12-6,9.75,9.92,-1.71%
NNY,2011-12-7,9.86,9.94,-0.8%
NNY,2011-12-8,9.86,9.95,-0.9%
NNY,2011-12-9,9.76,9.95,-1.91%
NNY,2011-12-12,9.74,9.96,-2.21%
NNY,2011-12-13,9.84,9.92,-0.81%
NNY,2011-12-14,9.85,9.94,-0.94%
NNY,2011-12-15,9.83,9.95,-1.21%
NNY,2011-12-16,9.9,9.95,-0.5%
NNY,2011-12-19,9.78,9.96,-1.81%
NNY,2011-12-20,9.72,9.96,-2.41%
NNY,2011-12-21,9.84,9.96,-1.2%
NNY,2011-12-22,9.94,9.97,-0.3%
NNY,2011-12-23,9.96,9.97,-0.1%
NNY,2011-12-27,9.93,9.97,-0.4%
NNY,2011-12-28,9.94,9.99,-0.54%
NNY,2011-12-29,9.92,10,-0.8%
NNY,2011-12-30,9.92,10.01,-0.9%
NNY,2012-1-4,10.03,10.02,0.1%
NNY,2012-1-5,10.07,10.03,0.4%
NNY,2012-1-6,10.03,10.06,-0.3%
NNY,2012-1-9,10.08,10.08,0%
NNY,2012-1-10,10.13,10.1,0.3%
NNY,2012-1-11,10.01,10.1,-0.89%
NNY,2012-1-12,10.06,10.12,-0.59%
NNY,2012-1-13,10.02,10.16,-1.38%
NNY,2012-1-17,10.01,10.17,-1.57%
NNY,2012-1-18,10.03,10.18,-1.47%
NNY,2012-1-19,10.07,10.16,-0.89%
NNY,2012-1-20,10.02,10.13,-1.09%
NNY,2012-1-23,10.01,10.11,-0.99%
NNY,2012-1-24,10.04,10.11,-0.71%
NNY,2012-1-25,10.15,10.14,0.1%
NNY,2012-1-26,10.05,10.15,-0.99%
NNY,2012-1-27,10.02,10.18,-1.57%
NNY,2012-1-30,10.09,10.2,-1.08%
NNY,2012-1-31,10.03,10.21,-1.76%
NNY,2012-2-1,10.11,10.21,-0.98%
NNY,2012-2-2,10.05,10.22,-1.66%
NNY,2012-2-3,10.02,10.2,-1.76%
NNY,2012-2-6,10.04,10.2,-1.57%
NNY,2012-2-7,10.14,10.2,-0.59%
NNY,2012-2-8,10.09,10.19,-0.98%
NNY,2012-2-9,10.06,10.18,-1.18%
NNY,2012-2-10,10.1,10.2,-0.98%
NNY,2012-2-13,10.06,10.17,-1.08%
NNY,2012-2-14,10.07,10.17,-0.98%
NNY,2012-2-15,10.04,10.18,-1.38%
NNY,2012-2-16,10.05,10.18,-1.28%
NNY,2012-2-17,10.02,10.19,-1.67%
NNY,2012-2-21,10.11,10.18,-0.69%
NNY,2012-2-22,10.08,10.17,-0.88%
NNY,2012-2-23,10.06,10.17,-1.13%
NNY,2012-2-24,10.08,10.18,-0.98%
NNY,2012-2-27,10.14,10.19,-0.49%
NNY,2012-2-28,10.15,10.2,-0.49%
NNY,2012-2-29,10.19,10.2,-0.1%
NNY,2012-3-1,10.09,10.18,-0.88%
NNY,2012-3-2,10.13,10.19,-0.57%
NNY,2012-3-5,10.2,10.18,0.19%
NNY,2012-3-6,10.08,10.18,-0.98%
NNY,2012-3-7,10.25,10.17,0.79%
NNY,2012-3-8,10.3,10.17,1.28%
NNY,2012-3-9,10.26,10.18,0.79%
NNY,2012-3-12,10.16,10.18,-0.2%
NNY,2012-3-13,10.05,10.14,-0.89%
NNY,2012-3-14,9.85,10.11,-2.57%
NNY,2012-3-15,9.77,10.1,-3.27%
NNY,2012-3-16,9.8,10.09,-2.87%
NNY,2012-3-19,9.7,10.08,-3.77%
NNY,2012-3-20,9.7,10.08,-3.77%
NNY,2012-3-21,9.7,10.09,-3.87%
NNY,2012-3-22,9.65,10.1,-4.46%
NNY,2012-3-23,9.74,10.12,-3.75%
NNY,2012-3-26,9.65,10.12,-4.64%
NNY,2012-3-27,9.73,10.14,-4.09%
NNY,2012-3-28,9.87,10.14,-2.66%
NNY,2012-3-29,9.9,10.13,-2.27%
NNY,2012-3-30,9.89,10.13,-2.37%
NNY,2012-4-2,9.9,10.13,-2.26%
NNY,2012-4-3,9.83,10.13,-2.96%
NNY,2012-4-4,9.89,10.13,-2.37%
NNY,2012-4-5,10.09,10.15,-0.59%
NNY,2012-4-9,10.49,10.19,2.94%
NNY,2012-4-10,10.16,10.2,-0.39%
NNY,2012-4-11,10.12,10.16,-0.44%
NNY,2012-4-12,10.05,10.15,-0.99%
NNY,2012-4-13,10.16,10.16,0%
NNY,2012-4-16,10.14,10.17,-0.29%
NNY,2012-4-17,10.08,10.17,-0.88%
NNY,2012-4-18,10.05,10.18,-1.28%
NNY,2012-4-19,9.99,10.19,-1.96%
NNY,2012-4-20,9.98,10.19,-2.06%
NNY,2012-4-23,9.96,10.2,-2.35%
NNY,2012-4-24,10.02,10.21,-1.86%
NNY,2012-4-25,10.1,10.21,-1.08%
