Ticker,Date,Share Price,Net Asset Value,Premium / Discount
FT,2015-12-17,5.6,6.68,-16.17%
FT,2015-12-18,5.66,6.58,-13.98%
FT,2015-12-21,5.68,6.57,-13.55%
FT,2015-12-22,5.74,6.62,-13.29%
FT,2015-12-23,5.7999,6.7,-13.43%
FT,2015-12-24,5.81,6.7,-13.28%
FT,2015-12-28,5.73,6.71,-14.61%
FT,2015-12-29,5.74,6.71,-14.46%
FT,2015-12-30,5.6999,6.7,-14.93%
FT,2015-12-31,5.73,6.67,-14.09%
FT,2016-1-4,5.72,6.64,-13.86%
FT,2016-1-5,5.6816,6.69,-15.07%
FT,2016-1-6,5.6901,6.67,-14.69%
FT,2016-1-7,5.65,6.62,-14.65%
FT,2016-1-8,5.7,6.62,-13.9%
FT,2016-1-11,5.68,6.62,-14.2%
FT,2016-1-12,5.58,6.57,-15.07%
FT,2016-1-13,5.48,6.53,-16.08%
FT,2016-1-14,5.53,6.55,-15.57%
FT,2016-1-15,5.56,6.44,-13.66%
FT,2016-1-19,5.47,6.48,-15.59%
FT,2016-1-20,5.3,6.33,-16.27%
FT,2016-1-21,5.3,6.37,-16.8%
FT,2016-1-22,5.37,6.49,-17.26%
FT,2016-1-25,5.41,6.47,-16.38%
FT,2016-1-26,5.51,6.5,-15.23%
FT,2016-1-27,5.51,6.47,-14.84%
FT,2016-1-28,5.56,6.53,-14.85%
FT,2016-1-29,5.604,6.61,-15.22%
FT,2016-2-1,5.62,6.63,-15.23%
FT,2016-2-2,5.65,6.6,-14.39%
FT,2016-2-3,5.62,6.65,-15.49%
FT,2016-2-4,5.62,6.65,-15.49%
FT,2016-2-5,5.61,6.63,-15.38%
FT,2016-2-8,5.59,6.54,-14.53%
FT,2016-2-9,5.61,6.52,-13.96%
FT,2016-2-10,5.62,6.53,-13.94%
FT,2016-2-11,5.53,6.4,-13.59%
FT,2016-2-12,5.66,6.43,-11.98%
FT,2016-2-16,5.63,6.48,-13.12%
FT,2016-2-17,5.68,6.54,-13.15%
FT,2016-2-18,5.72,6.62,-13.6%
FT,2016-2-19,5.72,6.58,-13.07%
FT,2016-2-22,5.85,6.66,-12.16%
FT,2016-2-23,5.87,6.65,-11.73%
FT,2016-2-24,5.94,6.65,-10.68%
FT,2016-2-25,5.88,6.68,-11.98%
FT,2016-2-26,6.03,6.63,-9.05%
FT,2016-2-29,5.96,6.66,-10.51%
FT,2016-3-1,6.03,6.69,-9.87%
FT,2016-3-2,6.03,6.76,-10.8%
FT,2016-3-3,6.05,6.8,-11.03%
FT,2016-3-4,6.029,6.88,-12.37%
FT,2016-3-7,6.04,6.92,-12.72%
FT,2016-3-8,6,6.94,-13.54%
FT,2016-3-9,6.07,6.95,-12.66%
FT,2016-3-10,6.13,6.97,-12.05%
FT,2016-3-11,6.18,7.04,-12.22%
FT,2016-3-14,6.17,7.06,-12.61%
FT,2016-3-15,6.16,7.04,-12.5%
FT,2016-3-16,6.22,7.07,-12.02%
FT,2016-3-17,6.26,7.14,-12.32%
FT,2016-3-18,6.28,7.16,-12.29%
FT,2016-3-21,6.2999,7.16,-12.01%
FT,2016-3-22,6.3364,7.15,-11.38%
FT,2016-3-23,6.36,7.14,-10.92%
FT,2016-3-24,6.3,7.12,-11.52%
FT,2016-3-28,6.31,7.1,-11.13%
FT,2016-3-29,6.261,7.09,-11.69%
FT,2016-3-30,6.3,7.12,-11.52%
FT,2016-3-31,6.24,7.14,-12.61%
FT,2016-4-1,6.27,7.16,-12.43%
FT,2016-4-4,6.22,7.15,-13.01%
FT,2016-4-5,6.16,7.06,-12.75%
FT,2016-4-6,6.21,7.08,-12.29%
FT,2016-4-7,6.21,7.07,-12.16%
FT,2016-4-8,6.22,7.11,-12.52%
FT,2016-4-11,6.2,7.11,-12.8%
FT,2016-4-12,6.2499,7.16,-12.71%
FT,2016-4-13,6.26,7.18,-12.81%
FT,2016-4-14,6.29,7.19,-12.52%
FT,2016-4-15,6.3,7.21,-12.62%
FT,2016-4-18,6.39,7.21,-11.37%
FT,2016-4-19,6.35,7.26,-12.53%
FT,2016-4-20,6.36,7.21,-11.79%
FT,2016-4-21,6.33,7.15,-11.47%
FT,2016-4-22,6.37,7.17,-11.16%
FT,2016-4-25,6.3499,7.16,-11.31%
FT,2016-4-26,6.3899,7.18,-11%
FT,2016-4-27,6.38,7.2,-11.39%
FT,2016-4-28,6.35,7.22,-12.05%
FT,2016-4-29,6.42,7.24,-11.33%
FT,2016-5-2,6.39,7.27,-12.1%
FT,2016-5-3,6.4,7.24,-11.6%
FT,2016-5-4,6.38,7.26,-12.12%
FT,2016-5-5,6.41,7.25,-11.59%
FT,2016-5-6,6.44,7.21,-10.68%
FT,2016-5-9,6.41,7.22,-11.22%
FT,2016-5-10,6.4401,7.25,-11.17%
FT,2016-5-11,6.42,7.28,-11.81%
FT,2016-5-12,6.42,7.3,-12.05%
FT,2016-5-13,6.4,7.28,-12.09%
FT,2016-5-16,6.49,7.3,-11.1%
FT,2016-5-17,6.41,7.26,-11.71%
FT,2016-5-18,6.39,7.2,-11.25%
FT,2016-5-19,6.38,7.2,-11.39%
FT,2016-5-20,6.42,7.24,-11.33%
FT,2016-5-23,6.52,7.22,-9.7%
FT,2016-5-24,6.51,7.27,-10.45%
FT,2016-5-25,6.6,7.29,-9.47%
FT,2016-5-26,6.65,7.29,-8.78%
FT,2016-5-27,6.63,7.3,-9.18%
FT,2016-5-31,6.63,7.33,-9.55%
FT,2016-6-1,6.6332,7.32,-9.38%
FT,2016-6-2,6.66,7.33,-9.14%
FT,2016-6-3,6.64,7.39,-10.15%
FT,2016-6-6,6.6695,7.41,-9.99%
FT,2016-6-7,6.77,7.42,-8.76%
FT,2016-6-8,6.73,7.48,-10.03%
FT,2016-6-9,6.83,7.51,-9.05%
FT,2016-6-10,6.82,7.48,-8.82%
FT,2016-6-13,6.73,7.45,-9.66%
FT,2016-6-14,6.73,7.43,-9.42%
FT,2016-6-15,6.76,7.42,-8.89%
FT,2016-6-16,6.79,7.41,-8.37%
FT,2016-6-17,6.85,7.44,-7.93%
FT,2016-6-20,6.9063,7.48,-7.67%
FT,2016-6-21,6.81,7.49,-9.08%
FT,2016-6-22,6.79,7.49,-9.35%
FT,2016-6-23,6.85,7.53,-9.03%
FT,2016-6-24,6.81,7.45,-8.59%
FT,2016-6-27,6.7895,7.44,-8.74%
FT,2016-6-28,6.85,7.44,-7.93%
FT,2016-6-29,6.83,7.5,-8.93%
FT,2016-6-30,6.8848,7.6,-9.41%
FT,2016-7-1,6.96,7.62,-8.66%
FT,2016-7-5,6.89,7.66,-10.05%
FT,2016-7-6,6.93,7.66,-9.53%
FT,2016-7-7,6.94,7.63,-9.04%
FT,2016-7-8,6.93,7.7,-10%
FT,2016-7-11,6.96,7.75,-10.19%
FT,2016-7-12,6.94,7.75,-10.45%
FT,2016-7-13,6.98,7.76,-10.05%
FT,2016-7-14,6.99,7.75,-9.81%
FT,2016-7-15,6.97,7.76,-10.18%
FT,2016-7-18,7.02,7.77,-9.65%
FT,2016-7-19,6.99,7.76,-9.92%
FT,2016-7-20,7.01,7.76,-9.66%
FT,2016-7-21,6.97,7.78,-10.41%
FT,2016-7-22,7.05,7.82,-9.85%
FT,2016-7-25,7.0299,7.81,-9.99%
FT,2016-7-26,7.03,7.77,-9.52%
FT,2016-7-27,6.97,7.7,-9.48%
FT,2016-7-28,7,7.7,-9.09%
FT,2016-7-29,7,7.71,-9.21%
FT,2016-8-1,6.98,7.71,-9.47%
FT,2016-8-2,6.9,7.67,-10.04%
FT,2016-8-3,6.91,7.66,-9.79%
FT,2016-8-4,6.87,7.68,-10.55%
FT,2016-8-5,6.86,7.65,-10.33%
FT,2016-8-8,6.8801,7.66,-10.18%
FT,2016-8-9,6.9,7.69,-10.27%
FT,2016-8-10,6.87,7.69,-10.66%
FT,2016-8-11,6.93,7.71,-10.12%
FT,2016-8-12,6.92,7.71,-10.25%
FT,2016-8-15,6.94,7.68,-9.64%
FT,2016-8-16,7,7.66,-8.62%
FT,2016-8-17,6.9201,7.71,-10.25%
FT,2016-8-18,6.94,7.76,-10.57%
FT,2016-8-19,6.91,7.73,-10.61%
FT,2016-8-22,6.82,7.74,-11.89%
FT,2016-8-23,6.89,7.74,-10.98%
FT,2016-8-24,6.9408,7.74,-10.33%
FT,2016-8-25,6.93,7.74,-10.47%
FT,2016-8-26,6.88,7.68,-10.42%
FT,2016-8-29,6.83,7.68,-11.07%
FT,2016-8-30,6.84,7.66,-10.7%
FT,2016-8-31,6.84,7.67,-10.82%
FT,2016-9-1,6.81,7.65,-10.98%
FT,2016-9-2,6.89,7.7,-10.52%
FT,2016-9-6,6.87,7.76,-11.47%
FT,2016-9-7,6.87,7.77,-11.58%
FT,2016-9-8,6.89,7.79,-11.55%
FT,2016-9-9,6.78,7.65,-11.37%
FT,2016-9-12,6.79,7.69,-11.7%
FT,2016-9-13,6.66,7.61,-12.48%
FT,2016-9-14,6.71,7.62,-11.94%
FT,2016-9-15,6.73,7.64,-11.91%
FT,2016-9-16,6.7,7.66,-12.53%
FT,2016-9-19,6.72,7.7,-12.73%
FT,2016-9-20,6.7505,7.69,-12.22%
FT,2016-9-21,6.855,7.77,-11.78%
FT,2016-9-22,6.9,7.83,-11.88%
FT,2016-9-23,6.88,7.83,-12.13%
FT,2016-9-26,6.84,7.82,-12.53%
FT,2016-9-27,6.85,7.77,-11.84%
FT,2016-9-28,6.8,7.76,-12.37%
FT,2016-9-29,6.79,7.73,-12.16%
FT,2016-9-30,6.8,7.72,-11.92%
FT,2016-10-3,6.76,7.69,-12.09%
FT,2016-10-4,6.6872,7.64,-12.47%
FT,2016-10-5,6.7,7.65,-12.42%
FT,2016-10-6,6.63,7.65,-13.33%
FT,2016-10-7,6.64,7.65,-13.2%
FT,2016-10-10,6.7,7.68,-12.76%
FT,2016-10-11,6.62,7.65,-13.46%
FT,2016-10-12,6.6524,7.68,-13.38%
FT,2016-10-13,6.7,7.7,-12.99%
FT,2016-10-14,6.73,7.69,-12.48%
FT,2016-10-17,6.7,7.71,-13.1%
FT,2016-10-18,6.67,7.75,-13.94%
FT,2016-10-19,6.6801,7.76,-13.92%
FT,2016-10-20,6.7,7.77,-13.77%
FT,2016-10-21,6.7001,7.76,-13.66%
FT,2016-10-24,6.74,7.77,-13.26%
FT,2016-10-25,6.69,7.79,-14.12%
FT,2016-10-26,6.69,7.78,-14.01%
FT,2016-10-27,6.637,7.72,-14.03%
FT,2016-10-28,6.61,7.71,-14.27%
FT,2016-10-31,6.64,7.74,-14.21%
FT,2016-11-1,6.55,7.66,-14.49%
FT,2016-11-2,6.48,7.59,-14.62%
FT,2016-11-3,6.43,7.6,-15.39%
FT,2016-11-4,6.45,7.58,-14.91%
FT,2016-11-7,6.5169,7.67,-15.03%
FT,2016-11-8,6.49,7.69,-15.6%
FT,2016-11-9,6.45,7.57,-14.8%
FT,2016-11-10,6.3,7.49,-15.89%
FT,2016-11-11,6.31,7.48,-15.64%
FT,2016-11-14,6.2592,7.41,-15.53%
FT,2016-11-15,6.34,7.49,-15.35%
FT,2016-11-16,6.37,7.47,-14.73%
FT,2016-11-17,6.3401,7.49,-15.35%
FT,2016-11-18,6.39,7.47,-14.46%
FT,2016-11-21,6.44,7.52,-14.36%
FT,2016-11-22,6.4902,7.55,-14.04%
FT,2016-11-23,6.47,7.53,-14.08%
FT,2016-11-25,6.5,7.57,-14.13%
FT,2016-11-28,6.531,7.6,-14.07%
FT,2016-11-29,6.55,7.6,-13.82%
FT,2016-11-30,6.53,7.53,-13.28%
FT,2016-12-1,6.41,7.5,-14.53%
FT,2016-12-2,6.44,7.53,-14.48%
FT,2016-12-5,6.4,7.55,-15.23%
FT,2016-12-6,6.44,7.56,-14.81%
FT,2016-12-7,6.52,7.63,-14.55%
FT,2016-12-8,6.49,7.64,-15.05%
FT,2016-12-9,6.54,7.68,-14.84%
FT,2016-12-12,6.55,7.72,-15.16%
FT,2016-12-13,6.61,7.77,-14.93%
FT,2016-12-14,6.6,7.7,-14.29%
FT,2016-12-15,6.61,7.69,-14.04%
FT,2016-12-16,6.64,7.73,-14.1%
FT,2016-12-19,6.66,7.74,-13.95%
FT,2016-12-20,6.7,7.75,-13.55%
FT,2016-12-21,6.68,7.75,-13.81%
FT,2016-12-22,6.7,7.76,-13.66%
FT,2016-12-23,6.67,7.76,-14.05%
FT,2016-12-27,6.66,7.77,-14.29%
FT,2016-12-28,6.64,7.72,-13.99%
FT,2016-12-29,6.68,7.76,-13.92%
FT,2016-12-30,6.68,7.74,-13.7%
FT,2017-1-3,6.68,7.77,-14.03%
FT,2017-1-4,6.72,7.8,-13.85%
FT,2017-1-5,6.7261,7.82,-13.99%
FT,2017-1-6,6.82,7.85,-13.12%
FT,2017-1-9,6.8,7.81,-12.93%
FT,2017-1-10,6.81,7.81,-12.8%
FT,2017-1-11,6.79,7.85,-13.5%
FT,2017-1-12,6.81,7.84,-13.14%
FT,2017-1-13,6.83,7.85,-12.99%
FT,2017-1-17,6.86,7.88,-12.94%
FT,2017-1-18,6.83,7.87,-13.21%
FT,2017-1-19,6.78,7.83,-13.41%
FT,2017-1-20,6.81,7.84,-13.14%
FT,2017-1-23,6.8,7.82,-13.04%
FT,2017-1-24,6.8,7.83,-13.15%
FT,2017-1-25,6.81,7.84,-13.14%
FT,2017-1-26,6.88,7.85,-12.36%
FT,2017-1-27,6.85,7.82,-12.4%
FT,2017-1-30,6.83,7.82,-12.66%
FT,2017-1-31,6.89,7.86,-12.34%
FT,2017-2-1,6.87,7.82,-12.15%
FT,2017-2-2,6.86,7.86,-12.72%
FT,2017-2-3,6.89,7.87,-12.45%
FT,2017-2-6,6.82,7.87,-13.34%
FT,2017-2-7,6.84,7.88,-13.2%
FT,2017-2-8,6.88,7.9,-12.91%
FT,2017-2-9,6.91,7.88,-12.31%
FT,2017-2-10,6.96,7.9,-11.9%
FT,2017-2-13,6.99,7.93,-11.85%
FT,2017-2-14,6.99,7.91,-11.63%
FT,2017-2-15,6.9,7.9,-12.66%
FT,2017-2-16,6.93,7.93,-12.61%
FT,2017-2-17,6.92,7.94,-12.85%
FT,2017-2-21,6.97,7.98,-12.66%
FT,2017-2-22,6.96,8,-13%
FT,2017-2-23,7.01,8.04,-12.81%
FT,2017-2-24,7.03,8.04,-12.56%
FT,2017-2-27,7.01,8.04,-12.81%
FT,2017-2-28,7.08,8.08,-12.38%
FT,2017-3-1,7.09,8.08,-12.25%
FT,2017-3-2,7.02,8.09,-13.23%
FT,2017-3-3,7.05,8.07,-12.64%
FT,2017-3-6,7.05,8.05,-12.42%
FT,2017-3-7,7.01,8.03,-12.7%
FMY,2010-2-1,18.63,20.04,-7.04%
FMY,2010-2-2,18.63,20.03,-6.99%
FMY,2010-2-3,18.63,20.07,-7.17%
FMY,2010-2-4,18.49,20.18,-8.37%
FMY,2010-2-5,18.41,20.01,-8%
FMY,2010-2-8,18.41,19.96,-7.77%
FMY,2010-2-9,18.41,19.98,-7.86%
FMY,2010-2-10,18.36,19.99,-8.15%
FMY,2010-2-11,18.49,19.92,-7.18%
FMY,2010-2-12,18.4,19.91,-7.58%
FMY,2010-2-16,18.45,19.87,-7.15%
FMY,2010-2-17,18.45,19.88,-7.19%
FMY,2010-2-18,18.49,19.91,-7.13%
FMY,2010-2-19,18.54,19.99,-7.25%
FMY,2010-2-22,18.52,19.98,-7.31%
FMY,2010-2-23,18.54,19.94,-7.02%
FMY,2010-2-24,18.5,19.92,-7.13%
FMY,2010-2-25,18.45,19.91,-7.33%
FMY,2010-2-26,18.48,19.92,-7.23%
FMY,2010-3-1,18.44,19.76,-6.68%
FMY,2010-3-2,18.39,19.78,-7.03%
FMY,2010-3-3,18.38,19.81,-7.22%
FMY,2010-3-4,18.38,19.78,-7.08%
FMY,2010-3-5,18.34,19.82,-7.47%
FMY,2010-3-8,18.33,19.76,-7.24%
FMY,2010-3-9,18.28,19.75,-7.44%
FMY,2010-3-10,18.19,19.75,-7.9%
FMY,2010-3-11,18.14,19.79,-8.34%
FMY,2010-3-12,18.18,19.8,-8.18%
FMY,2010-3-15,18.2,19.8,-8.08%
FMY,2010-3-16,18.26,19.8,-7.78%
FMY,2010-3-17,18.31,19.81,-7.57%
FMY,2010-3-18,18.28,19.83,-7.82%
FMY,2010-3-19,18.15,19.88,-8.7%
FMY,2010-3-22,18.26,19.89,-8.2%
FMY,2010-3-23,18.37,19.92,-7.78%
FMY,2010-3-24,18.37,19.96,-7.97%
FMY,2010-3-25,18.47,20.01,-7.7%
FMY,2010-3-26,18.42,19.95,-7.67%
FMY,2010-3-29,18.46,19.92,-7.33%
FMY,2010-3-30,18.32,19.92,-8.03%
FMY,2010-3-31,18.39,19.97,-7.91%
FMY,2010-4-1,18.24,19.89,-8.3%
FMY,2010-4-5,18.27,19.95,-8.42%
FMY,2010-4-6,18.29,19.91,-8.14%
FMY,2010-4-7,18.3,19.86,-7.85%
FMY,2010-4-8,18.31,19.87,-7.85%
FMY,2010-4-9,18.36,19.9,-7.74%
FMY,2010-4-12,18.31,19.89,-7.94%
FMY,2010-4-13,18.26,19.89,-8.2%
FMY,2010-4-14,18.37,20.02,-8.24%
FMY,2010-4-15,18.38,20.06,-8.37%
FMY,2010-4-16,18.33,20.04,-8.53%
FMY,2010-4-19,18.28,20.1,-9.05%
FMY,2010-4-20,18.34,20.12,-8.85%
FMY,2010-4-21,18.37,20.12,-8.7%
FMY,2010-4-22,18.32,20.15,-9.08%
FMY,2010-4-23,18.44,20.21,-8.76%
FMY,2010-4-26,18.49,20.22,-8.56%
FMY,2010-4-27,18.42,20.16,-8.63%
FMY,2010-4-28,18.4,20.21,-8.96%
FMY,2010-4-29,18.6,20.3,-8.37%
FMY,2010-4-30,18.54,20.28,-8.58%
FMY,2010-5-3,18.58,20.24,-8.2%
FMY,2010-5-4,18.46,20.19,-8.57%
FMY,2010-5-5,18.41,20.19,-8.82%
FMY,2010-5-6,17.89,20.17,-11.3%
FMY,2010-5-7,18.11,20.08,-9.81%
FMY,2010-5-10,18.47,20.15,-8.34%
FMY,2010-5-11,18.43,20.2,-8.76%
FMY,2010-5-12,18.48,20.22,-8.61%
FMY,2010-5-13,18.42,20.15,-8.59%
FMY,2010-5-14,18.36,20.15,-8.88%
FMY,2010-5-17,18.39,20.11,-8.55%
FMY,2010-5-18,18.42,20.06,-8.18%
FMY,2010-5-19,18.27,20.04,-8.83%
FMY,2010-5-20,18.13,19.99,-9.3%
FMY,2010-5-21,18.27,19.92,-8.28%
FMY,2010-5-24,18.3,20,-8.5%
FMY,2010-5-25,18.14,19.84,-8.57%
FMY,2010-5-26,18.08,19.81,-8.73%
FMY,2010-5-27,18.17,19.88,-8.6%
FMY,2010-5-28,18.24,19.93,-8.48%
FMY,2010-6-1,18.23,19.85,-8.16%
FMY,2010-6-2,18.17,19.83,-8.37%
FMY,2010-6-3,18.12,19.66,-7.83%
FMY,2010-6-4,18.1,19.68,-8.03%
FMY,2010-6-7,18.1,19.59,-7.61%
FMY,2010-6-8,18.07,19.6,-7.81%
FMY,2010-6-9,18.19,19.56,-7%
FMY,2010-6-10,18.25,19.59,-6.84%
FMY,2010-6-11,18.23,19.62,-7.08%
FMY,2010-6-14,18.22,19.58,-6.95%
FMY,2010-6-15,18.25,19.65,-7.12%
FMY,2010-6-16,18.28,19.68,-7.11%
FMY,2010-6-17,18.28,19.6,-6.73%
FMY,2010-6-18,18.27,19.6,-6.79%
FMY,2010-6-21,18.3,19.59,-6.58%
FMY,2010-6-22,18.22,19.6,-7.04%
FMY,2010-6-23,18.22,19.59,-6.99%
FMY,2010-6-24,18.15,19.53,-7.07%
FMY,2010-6-25,18.18,19.58,-7.15%
FMY,2010-6-28,18.36,19.5,-5.85%
FMY,2010-6-29,18.32,19.51,-6.1%
FMY,2010-6-30,18.32,19.52,-6.15%
FMY,2010-7-1,18.22,19.44,-6.28%
FMY,2010-7-2,18.37,19.52,-5.89%
FMY,2010-7-6,18.27,19.54,-6.5%
FMY,2010-7-7,18.29,19.48,-6.11%
FMY,2010-7-8,18.23,19.51,-6.56%
FMY,2010-7-9,18.25,19.48,-6.31%
FMY,2010-7-12,18.31,19.48,-6.01%
FMY,2010-7-13,19.04,19.48,-2.26%
FMY,2010-7-14,19.27,19.55,-1.43%
FMY,2010-7-15,19.25,19.49,-1.23%
FMY,2010-7-16,19.21,19.47,-1.34%
FMY,2010-7-19,19.27,19.48,-1.08%
FMY,2010-7-20,19.24,19.56,-1.64%
FMY,2010-7-21,19.24,19.52,-1.43%
FMY,2010-7-22,19.15,19.46,-1.59%
FMY,2010-7-23,19.22,19.56,-1.74%
FMY,2010-7-26,19.49,19.56,-0.36%
FMY,2010-7-27,19.57,19.6,-0.15%
FMY,2010-7-28,19.63,19.59,0.2%
FMY,2010-7-29,19.6,19.57,0.15%
FMY,2010-7-30,19.72,19.51,1.08%
FMY,2010-8-2,19.65,19.39,1.34%
FMY,2010-8-3,19.45,19.39,0.31%
FMY,2010-8-4,19.45,19.4,0.26%
FMY,2010-8-5,19.32,19.41,-0.46%
FMY,2010-8-6,19.42,19.39,0.15%
FMY,2010-8-9,19.39,19.35,0.21%
FMY,2010-8-10,20,19.39,3.15%
FMY,2010-8-11,20.12,19.33,4.09%
FMY,2010-8-12,20.24,19.3,4.87%
FMY,2010-8-13,20.54,19.31,6.37%
FMY,2010-8-16,20.07,19.4,3.45%
FMY,2010-8-17,20.22,19.46,3.91%
FMY,2010-8-18,20.5,19.49,5.18%
FMY,2010-8-19,20.7,19.46,6.37%
FMY,2010-8-20,20.15,19.41,3.81%
FMY,2010-8-23,20,19.47,2.72%
FMY,2010-8-24,20.13,19.47,3.39%
FMY,2010-8-25,20.14,19.26,4.57%
FMY,2010-8-26,20.01,19.3,3.68%
FMY,2010-8-27,20.01,19.13,4.6%
FMY,2010-8-30,19.98,19.44,2.78%
FMY,2010-8-31,20.13,19.38,3.87%
FMY,2010-9-1,20.09,19.1,5.18%
FMY,2010-9-2,20.08,19.25,4.31%
FMY,2010-9-3,20.18,19.27,4.72%
FMY,2010-9-7,20.2,19.46,3.8%
FMY,2010-9-8,20.68,19.32,7.04%
FMY,2010-9-9,20.83,19.36,7.59%
FMY,2010-9-10,20.86,19.52,6.86%
FMY,2010-9-13,21.07,19.54,7.83%
FMY,2010-9-14,21.36,19.39,10.16%
FMY,2010-9-15,21.25,19.29,10.16%
FMY,2010-9-16,20.99,19.37,8.36%
FMY,2010-9-17,20.8,19.39,7.27%
FMY,2010-9-20,20.91,19.38,7.89%
FMY,2010-9-21,21.28,19.45,9.41%
FMY,2010-9-22,21.58,19.32,11.7%
FMY,2010-9-23,21.87,19.31,13.26%
FMY,2010-9-24,21.72,19.35,12.25%
FMY,2010-9-27,21.66,19.37,11.82%
FMY,2010-9-28,21.57,19.32,11.65%
FMY,2010-9-29,21.6,19.35,11.63%
FMY,2010-9-30,21.75,19.4,12.11%
FMY,2010-10-1,21.61,19.33,11.8%
FMY,2010-10-4,21.02,19.28,9.02%
FMY,2010-10-5,20.28,19.25,5.35%
FMY,2010-10-6,19.93,19.28,3.37%
FMY,2010-10-7,19.95,19.26,3.58%
FMY,2010-10-8,20,19.24,3.95%
FMY,2010-10-11,20.27,19.25,5.3%
FMY,2010-10-12,20.58,19.25,6.91%
FMY,2010-10-13,20.48,19.35,5.84%
FMY,2010-10-14,20.44,19.36,5.58%
FMY,2010-10-15,20.39,19.38,5.21%
FMY,2010-10-18,20.08,19.36,3.72%
FMY,2010-10-19,20.14,19.35,4.08%
FMY,2010-10-20,20.14,19.31,4.3%
FMY,2010-10-21,19.87,19.35,2.69%
FMY,2010-10-22,19.87,19.39,2.48%
FMY,2010-10-25,20.27,19.41,4.43%
FMY,2010-10-26,20.23,19.5,3.74%
FMY,2010-10-27,20.26,19.55,3.63%
FMY,2010-10-28,20.44,19.53,4.66%
FMY,2010-10-29,20.7,19.59,5.67%
FMY,2010-11-1,20.63,19.43,6.18%
FMY,2010-11-2,20.03,19.48,2.82%
FMY,2010-11-3,20.15,19.26,4.62%
FMY,2010-11-4,20.07,19.3,3.99%
FMY,2010-11-5,20.12,19.31,4.19%
FMY,2010-11-8,19.9,19.33,2.95%
FMY,2010-11-9,19.79,19.4,2.01%
FMY,2010-11-10,20,19.44,2.88%
FMY,2010-11-11,19.88,19.45,2.21%
FMY,2010-11-12,19.09,19.44,-1.8%
FMY,2010-11-15,18.75,19.54,-4.04%
FMY,2010-11-16,18.77,19.57,-4.09%
FMY,2010-11-17,19.21,19.52,-1.59%
FMY,2010-11-18,19.5,19.43,0.36%
FMY,2010-11-19,19.72,19.54,0.92%
FMY,2010-11-22,19.36,19.6,-1.22%
FMY,2010-11-23,19.46,19.66,-1.02%
FMY,2010-11-24,19.35,19.66,-1.58%
FMY,2010-11-26,19.54,19.75,-1.06%
FMY,2010-11-29,19.56,19.8,-1.21%
FMY,2010-11-30,19.76,19.72,0.2%
FMY,2010-12-1,19.67,19.54,0.67%
FMY,2010-12-2,19.64,19.65,-0.05%
FMY,2010-12-3,19.31,19.7,-1.98%
FMY,2010-12-6,19.06,19.69,-3.2%
FMY,2010-12-7,19.06,19.61,-2.8%
FMY,2010-12-8,18.9,19.67,-3.91%
FMY,2010-12-9,18.7,19.66,-4.88%
FMY,2010-12-10,18.67,19.7,-5.23%
FMY,2010-12-13,18.72,19.78,-5.36%
FMY,2010-12-14,18.71,19.78,-5.41%
FMY,2010-12-15,18.73,19.76,-5.21%
FMY,2010-12-16,18.95,19.77,-4.15%
FMY,2010-12-17,19.05,19.79,-3.74%
FMY,2010-12-20,19.35,19.75,-2.03%
FMY,2010-12-21,19.44,19.74,-1.52%
FMY,2010-12-22,19.55,19.74,-0.96%
FMY,2010-12-23,19.59,19.81,-1.11%
FMY,2010-12-27,19.82,19.52,1.54%
FMY,2010-12-28,19.79,19.57,1.12%
FMY,2010-12-29,19.31,19.53,-1.13%
FMY,2010-12-30,19.45,19.56,-0.56%
FMY,2010-12-31,19.4,19.5,-0.51%
FMY,2011-1-3,19.17,19.56,-1.99%
FMY,2011-1-4,19.21,19.52,-1.59%
FMY,2011-1-5,19.08,19.6,-2.65%
FMY,2011-1-6,19.14,19.58,-2.25%
FMY,2011-1-7,19.26,19.61,-1.78%
FMY,2011-1-10,19.38,19.56,-0.92%
FMY,2011-1-11,19.38,19.59,-1.07%
FMY,2011-1-12,19.16,19.6,-2.24%
FMY,2011-1-13,18.92,19.63,-3.62%
FMY,2011-1-14,18.84,19.73,-4.51%
FMY,2011-1-18,18.95,19.73,-3.95%
FMY,2011-1-19,19.13,19.68,-2.79%
FMY,2011-1-20,19.52,19.7,-0.91%
FMY,2011-1-21,19.57,19.71,-0.71%
FMY,2011-1-24,19.68,19.69,-0.05%
FMY,2011-1-25,19.62,19.68,-0.3%
FMY,2011-1-26,19.44,19.69,-1.27%
FMY,2011-1-27,19.51,19.76,-1.27%
FMY,2011-1-28,19.59,19.75,-0.81%
FMY,2011-1-31,19.75,19.66,0.46%
FMY,2011-2-1,19.53,19.54,-0.05%
FMY,2011-2-2,19.39,19.56,-0.87%
FMY,2011-2-3,19.36,19.59,-1.17%
FMY,2011-2-4,19.2,19.64,-2.24%
FMY,2011-2-7,19.13,19.63,-2.55%
FMY,2011-2-8,19.11,19.66,-2.8%
FMY,2011-2-9,19.17,19.65,-2.44%
FMY,2011-2-10,19.34,19.68,-1.73%
FMY,2011-2-11,19.45,19.7,-1.27%
FMY,2011-2-14,19.4,19.63,-1.17%
FMY,2011-2-15,19.59,19.59,0%
FMY,2011-2-16,19.6,19.59,0.05%
FMY,2011-2-17,19.65,19.63,0.1%
FMY,2011-2-18,19.69,19.7,-0.05%
FMY,2011-2-22,19.64,19.72,-0.41%
